QueryName	ReferenceStart	ReferenceEnd	PrimerPair	Primer1	Primer1Start	Primer2	Primer2Start	IsSecondary	IsSupplementary	Start	End	CorrectlyPaired
d232314e-7e8f-4421-877a-73aa3541a790	0	639	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	3	False	False	1	642	1
90d2ef99-9c0c-4a9f-95ae-773176f62717	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
beb648d6-ecfe-4301-8a0f-7599a6e0a069	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
dba86ff1-06d4-4ba6-8615-a448d645ce5b	0	639	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	3	False	False	1	642	1
7c94d5dc-7106-4d09-b27f-be5355cda9e4	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
0074a087-77d5-4b75-a104-70dfc29f67b1	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
5aa42c02-e626-4226-a17b-e7befcaa3246	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
3f383b66-7683-40aa-a5a1-55b09a1b3fcd	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
dbc5569d-152e-4407-a36c-fedee4b4dec1	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
869aac21-84d7-472d-9009-acbacecb931d	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
40a8ecd8-6206-43bc-a2b2-fb40ab619886	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
3f5f8d4a-ef45-4eae-888f-81655114e839	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
276663cd-c03e-4247-9420-56b41e64dadd	0	637	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	5	False	False	1	642	1
d3822092-7070-405c-860a-03a321e3d9fb	0	594	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	48	False	False	1	642	1
02a3f83b-6002-4ea7-8a8d-66736d381623	0	648	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	6	False	False	1	642	1
8f9ee77f-9d4a-4634-80a4-c39240fbeb87	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
04761fa6-6a2e-4e4f-93c9-fe3390fe2a83	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
ad794b31-94f3-445f-9960-875f0074b046	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
2ae8f528-9a68-4902-a349-70ed6c52cde9	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
b2d79d89-bb5f-4ff0-a783-09f2a159d2e5	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
d11d0576-1436-4c85-895b-7094f71d83ea	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
f90d468b-e9fa-43f8-a83c-d2291df4d0dc	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
1459a92b-7934-491a-9fda-c35eab44d205	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
70c05f93-60c4-406a-b6b1-855cc878cc65	0	639	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	3	False	False	1	642	1
27b2e3dd-1106-4073-b297-5a51108cb680	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
e7edee06-4552-41d6-86e5-b436b5b91e35	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
5a0a2c22-8ea5-4e48-8b77-e868da519a84	0	662	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	20	False	False	1	642	1
1870006a-c352-4547-a663-f5b5b3e1919c	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
0a942f25-c91a-44a5-8b51-bd51e90edd1c	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
ee474fa8-1102-4297-a5f8-33e0e8a4fcd6	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
3eab4efe-b862-454c-96be-bf096b0a6732	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
6174366a-e47a-46f0-9c76-0b31cae24a52	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
a0b280f8-bf4f-4e61-bacd-68b107183866	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
df36653b-a3f8-4b36-91eb-42a002e6a24e	0	640	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	2	False	False	1	642	1
827cd969-cb5c-4823-a393-de4c6bdbbd51	0	639	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	3	False	False	1	642	1
8fc0b458-5e17-4425-86c0-01001bb55db1	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
72b70daa-ae34-4c2e-b956-2f1a9534b06c	0	632	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	10	False	False	1	642	1
2ad18079-8eb7-460e-b571-5fd92d862630	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
cab1c625-367a-4a04-9c42-28dfba369258	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
0990a1b1-22c7-4d1d-ab76-6e8e7af808bd	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
1f07f257-5235-42e4-988c-7618629a7f74	0	640	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	2	False	False	1	642	1
992a2a12-b529-4d8f-b861-9b71e7554324	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
9959c04a-3eb6-4885-a3e1-a78be911138d	0	640	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	2	False	False	1	642	1
9c383adc-3658-4342-9dce-999c64dec0d0	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
cc4700e2-51da-4072-8ab5-165fa312b9cc	0	640	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	2	False	False	1	642	1
83342983-7f5d-40bc-bb5a-f50ea849000e	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
da6bfdad-26d8-4b13-98c6-11e88260a78c	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
3bd5708f-08fb-4acc-94bf-d58f54ad1622	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
89d518ba-bf37-443a-ad25-c3a40274fb9f	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
c2b2b859-81d4-4b32-bb21-c31bd1a30ad3	0	646	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	4	False	False	1	642	1
553e2196-a208-41a9-bce9-cc6fe5bbad95	0	629	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	13	False	False	1	642	1
bf4b6461-8c54-4b8f-b617-8269e472d089	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
b27e5e7a-73e3-4e95-9a9a-d5fd0e79b034	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
f8e79c93-4f40-418b-92ee-89ae6b1cb624	0	535	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	107	False	False	1	642	1
996d0d5e-de15-413b-8890-02693955696b	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
13016a1a-310f-4850-8c29-cf59678b442e	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
9ee9921c-aec9-4a2f-9b81-7cfad947efba	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
4d7ecba4-4564-4ed1-ab4a-3c915d77ec9d	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
281acdfb-0358-4941-8f79-964dafc12595	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
d10acafd-b318-4d62-a076-d3b6293799b3	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
57142a9e-2c08-439d-9915-71bcb0ae5841	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
23934ec3-203a-46df-8fa5-926c73594d60	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
0f57c90d-b78e-48fb-ab4b-32348b2aa4c9	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
dbd827ad-9a39-4057-a5bb-8827cb84d385	0	636	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	6	False	False	1	642	1
46ec5596-3f89-491e-87ec-a2d49b6e35cb	0	640	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	2	False	False	1	642	1
9ca8113d-a3c4-467c-a8e8-34b496f81e0d	0	636	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	6	False	False	1	642	1
6ac4f0cc-da15-4ded-a204-ece224aca1fe	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
863249ad-e579-4882-a777-27a08d7ba1a6	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
20e03523-e163-4030-a7d9-1e22035e5b2b	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
083c6e74-205e-42a7-af89-67038dff374e	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
db4bc448-9a7e-4bbd-bff6-9f1e74b4c2f4	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
734aa013-3800-4244-84ec-1ff2029472ff	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
11691040-e9ad-4774-8305-12211028c77f	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
33df7044-d130-4c9b-ab47-9b56b9b89146	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
251bd7aa-56db-470d-afff-20ae1ceff498	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
acef2f8f-19f9-4ada-9f94-fb79c2784399	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
6a5d92c4-c14e-4902-858e-cb9dc0c61c56	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
8355b02a-1520-4ac5-8f8f-7ba78db7e55f	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
e98710e1-1428-453c-85b7-e68e4e7c498e	0	656	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	14	False	False	1	642	1
93abaa43-fecc-425c-b010-6ad651b1f0b8	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
0bea20a1-f19b-4038-a5b1-0b87574debfd	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
62d7f885-4761-4e7c-ba90-808baad30256	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
93e51d7d-f883-44ec-8e50-a37e489351a9	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
a6da4b64-a690-4bc3-bfc4-0ee5daff1916	0	662	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	20	False	False	1	642	1
3ebd0ce3-bdc7-40c2-990b-ef9ed9812f05	0	640	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	2	False	False	1	642	1
c2feb550-0a96-41ae-b1e4-6463ba29cc88	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
be3c4773-c861-47a9-beaa-8c2fac150840	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
18e01a8e-f77d-423e-93c2-0a353829719e	0	666	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	24	False	False	1	642	1
4940a7a6-3083-4413-9b7b-a7fbe8525d97	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
82f8e8c7-798d-4dda-9e6d-8a2191a0397b	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
a230001e-13b1-4bc7-97ec-42910fff777b	0	120	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	522	False	False	1	642	1
d731c862-e379-45e2-a425-345b15e90876	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
a32d2dc5-ea89-4ec6-8786-5eb653f17a31	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
2a7093eb-b76c-4ed8-b5b7-afb56057cb91	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
233820e4-5d88-45a8-a161-7419af3f1558	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
7ef1daf5-2f57-4c1a-a863-92ca857f4eb7	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
57a33c89-4a12-4c03-a3fe-4ee255227634	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
987e07df-a2df-4d52-9534-941cb2abd0b8	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
a7bcac1c-fb82-4135-9ca7-d0d5769fa592	0	120	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	522	False	False	1	642	1
94351eda-2d9d-48d6-891b-13b10e4b12b9	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
a2179cb1-6b31-436e-be1a-261c37164696	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
65648a45-9484-4ea7-ac73-2cd8740f57dc	0	635	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	7	False	False	1	642	1
6cfc9594-a0a5-4ec0-8c73-64681a9e9467	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
c86c2711-11f4-4859-86b8-c0bd91fde064	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
98a243a1-bbce-4263-a6ba-5a23bd27fab9	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
7b97a7f7-f6af-42cf-97b0-929eb5e0dc9e	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
3f814372-0ade-4a70-83ca-ae7f5c209c28	0	639	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	3	False	False	1	642	1
500f2efa-5c24-42f5-b014-2ae6a2180fff	0	640	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	2	False	False	1	642	1
ad03b0ee-676c-4bd4-b9b5-f7faabd4b156	0	656	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	14	False	False	1	642	1
add9883e-5c4f-4a6d-bfb0-713dc5f18fd8	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
6c912d8a-d891-4529-89ca-1456252a753e	0	640	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	2	False	False	1	642	1
2d2acfdd-428b-4e83-8c5b-9b5ae9f5cb54	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
5db23b2d-7723-436d-925d-edd45682923b	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
5766a427-8e08-4975-ae98-941b5cb606ca	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
7903b244-afc2-47b1-aad6-e9c77b5d05ba	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
b5648a55-55e4-4bef-b7b1-ca721f86e25b	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
0af22230-bd36-43ea-bfaa-bfa3d11da8ba	0	640	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	2	False	False	1	642	1
90a8126d-9343-477f-bc2f-772302bcfcf4	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
a913d3b6-34d5-4e34-b483-1a09f347628c	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
3096a4c6-9306-4e2d-8cf7-d6a307a8aff6	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
6135d2f1-b1bb-4a0c-9d91-5b6a4b852b31	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
a9c25def-01aa-4dc4-ace7-95f36ada1c98	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
2e77a612-a1ee-4908-a46b-4cb4c4966a42	0	641	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	1	False	False	1	642	1
a314fe65-3c5c-4ec2-966f-082eefc738e6	0	640	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	2	False	False	1	642	1
b03d3ebe-cd7f-4e6b-9af1-c0e34a4cf8b3	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
7c39a974-de23-43a7-82cd-cbfa617dd294	0	640	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	2	False	False	1	642	1
085fc812-9240-46ae-a17b-ac1b8b8f0e26	0	642	1_LEFT_1_RIGHT	1_LEFT	1	1_RIGHT	0	False	False	1	642	1
