# BEAST v1.10.2
# Generated Sun Dec 02 20:06:53 SAST 2018 [seed=1543774010328]
# -beagle outbreak_25_expo_uniform_prior_clock_cp123.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
10000	-4808.603343309764	-10.653213475999937	-4797.950129833764	0.4602566443493759	2018.4548118488015	2.90008126348438	1.4150599795284	5.969783505084096	7.416638944838126	0.3050184641444685	0.22305925381094535	0.25962385387867803	0.2122984281659081	0.38792059075439855	0.043244748745382984	0.23240479302105735	0.7243504582335583	0.12969189094844535	0.6969867543883229	2.174471669716819	0.007484542879855829	0.007484542879855829	-4797.950129833764	0.0	-4.024910930028899
11000	-4816.25476165794	-6.340412768119586	-4809.914348889821	0.35084438477315455	2018.5642241083776	2.330941709054957	1.3762126021387564	6.1127745677232275	5.564323521985329	0.3141211493622253	0.22328106219934515	0.25001973530864297	0.21257805312978645	0.7066383923439388	0.06207175161649889	0.31044147296968555	0.6274867754138144	0.18615445979404466	0.9310203626181951	1.8836906924677448	0.01007120436117545	0.010071204361175456	-4809.914348889821	0.0	0.7113940462237487
12000	-4816.049001361735	-9.569649259203757	-4806.47935210253	0.3733701353410799	2018.5416983578098	2.713547930643264	1.052567576410745	4.980972177413269	4.69499108942049	0.30776415946176794	0.22953316633746035	0.24332123410936737	0.2193814400914042	0.5157583236467779	0.02382426957695429	0.31517344314866813	0.6610022872743762	0.07144947448054265	0.9452116385124603	1.9843029447393528	0.007616980529655687	0.00761698052965569	-4806.47935210253	0.0	-3.62468472359584
13000	-4813.202344513351	-11.84532151298236	-4801.357023000369	0.44386485605445214	2018.4712036370963	2.8015432492317616	0.850988722883153	2.9895084230844127	8.407797954241934	0.3048742468852643	0.21374799193128521	0.26067180573312176	0.22070595545032864	1.3350642909029007	0.05503210658395859	0.21199585706435883	0.7329720363516813	0.16504241954954085	0.6357799356817501	2.2003533091263217	0.007104017219393785	0.007104017219393779	-4801.357023000369	0.0	-3.6308240487830914
14000	-4819.694723959315	-12.140447699785824	-4807.554276259529	0.4945469968901362	2018.4205214962606	3.060438644242949	1.5601458613511061	6.7322012492051115	7.165077028499552	0.30195850425661347	0.21267664845370263	0.2621798007881547	0.22318504650152912	0.5705876061787797	0.02529226788859437	0.26354313105556043	0.7111646010558438	0.07585203161104404	0.7903712706093302	2.1348882435617584	0.006614442892990779	0.006614442892990776	-4807.554276259529	0.0	-5.195661349515126
15000	-4812.494029254788	-12.576172584240789	-4799.917856670548	0.46866815043639654	2018.4464003427145	2.8846567032903594	1.2479801062799154	7.482472157875458	11.069855851381206	0.3145133754675017	0.21983795252820137	0.25596762200289047	0.20968105000140633	0.8113320163041713	0.06045597511671367	0.2468588771221404	0.6926851477611446	0.1813087128377838	0.740334849900092	2.0794136494555144	0.00758516673119564	0.0075851667311956405	-4799.917856670548	0.0	-4.508071566767452
16000	-4816.710037730694	-11.252513844785692	-4805.457523885909	0.47339666405912545	2018.4416718290915	2.9104139200201797	1.011707715612316	3.5584419004371726	4.931426384305172	0.3139566335079137	0.2249387284866425	0.2533986616015665	0.20770597640387722	0.963356239615756	0.04416695649063172	0.26093539761875406	0.6948976458906132	0.13245761094448025	0.7825506243963026	2.0860554820755466	0.008492076823069987	0.008492076823069988	-4805.457523885909	0.0	-4.361453393416573
17000	-4817.466249447098	-21.146580496215527	-4796.319668950882	0.5551642552819591	2018.359904237869	3.7715237200401823	2.667473517003347	6.116577253322838	8.47808464370913	0.3052997736435775	0.21840690513608552	0.25542108644200007	0.2208722347783368	1.30939234721661	0.10452209471568447	0.2110642216467152	0.6844136836375992	0.31346391187015266	0.6329859419022938	2.0545830385277735	0.006053340005366212	0.006053340005366209	-4796.319668950882	0.0	-12.052326830404631
18000	-4813.698965974383	-19.236275157337502	-4794.462690817046	0.4535914205735139	2018.4614770725773	3.435662394119107	1.0610239159518926	4.365635415457869	11.056442458855917	0.31111434741822475	0.2255986146878698	0.2495383583226495	0.21374867957125596	1.1169437524133312	0.060470992540719956	0.22658632937660134	0.7129426780826775	0.1813537504012581	0.6795370622440288	2.1402259610678027	0.006796892355937157	0.006796892355937158	-4794.462690817046	0.0	-10.862339433098255
19000	-4817.723321419472	-17.192288998582686	-4800.5310324208895	0.41499674122276853	2018.500071751928	3.0970007730799116	2.659783321225997	10.539951415289051	10.767129831899512	0.31110614699173916	0.21197998590142403	0.2561410021009383	0.2207728650058985	0.8236768126337274	0.0766392664010488	0.26038658137900106	0.662974152219949	0.22984273625858123	0.7809047132051923	1.9902224059779254	0.0073479527949432055	0.0073479527949432055	-4800.5310324208895	0.0	-8.445705402136985
20000	-4816.714987213551	-18.298767055556354	-4798.416220157994	0.4542299342532469	2018.4608385588976	3.2540007767240446	4.112470669011368	8.899969706344725	10.80696987448326	0.3054414192286195	0.22369218726879628	0.2530863034702412	0.21778009003234305	0.6690254528051355	0.10357134606921514	0.2391922949697377	0.6572363589610462	0.31061259712432593	0.717342612338234	1.9729977756261994	0.0074295906326596476	0.007429590632659649	-4798.416220157994	0.0	-9.43653725962325
21000	-4818.646061041631	-15.609962187187158	-4803.0360988544435	0.38978453291639065	2018.5252839602344	3.0534821670036947	2.7904637806576003	7.7859919201815995	9.88072912658402	0.30841351568756825	0.2197177902827761	0.2582150265853314	0.2136536674443243	0.5509089773928169	0.0819606052428345	0.23863950604739056	0.6793998887097741	0.24580154089476908	0.7156847869903133	2.039531822773851	0.008109087825564196	0.008109087825564198	-4803.0360988544435	0.0	-7.461823599567721
22000	-4821.612339280592	-17.422157185888395	-4804.190182094704	0.46869235093658346	2018.4463761422141	3.4813888873914194	0.9561909493675527	3.2567943523225935	6.510647019730806	0.3102159354383428	0.22131167321118705	0.24056819902977145	0.22790419232069875	0.6081934535363003	0.07216365814531056	0.24404712289826322	0.6837892189564254	0.21642029504499605	0.7319023411503252	2.0527084200437007	0.005818244606614819	0.005818244606614819	-4804.190182094704	0.0	-11.172545326328674
23000	-4826.024941912513	-20.762224492719977	-4805.262717419793	0.4592073675484075	2018.4558611256023	3.4887343041751597	0.625871375330488	-0.6394082161880312	7.252662246031323	0.3109661274671715	0.21427643686137096	0.24839888145248784	0.22635855421896978	0.9949328588237246	0.057367803623118746	0.230585417327066	0.7120467790498145	0.17204722301076358	0.6915304092609953	2.1375365073044432	0.006416239679140205	0.006416239679140205	-4805.262717419793	0.0	-13.940964394523954
24000	-4822.191917526054	-19.87544193240955	-4802.316475593644	0.4061074731632829	2018.5089610199875	3.2816551075337936	2.538132149543781	6.869865575049172	7.656496347288752	0.2985182139529718	0.22000065393267002	0.2609027010547401	0.22057843105961822	2.0018434197779444	0.10019368529106885	0.22551294571600677	0.6742933689929236	0.30048292297870016	0.6763179625684749	2.024202250839541	0.006667777983618105	0.006667777983618105	-4802.316475593644	0.0	-9.501844036843334
25000	-4816.249108043519	-22.281651697535924	-4793.967456345983	0.3925739128812769	2018.5224945802695	3.2160548361370522	3.551664395173838	6.15590089614649	10.980029184224485	0.31505503254945605	0.22386178686973837	0.252765176633886	0.20831800394691982	0.820747387841479	0.09255950777903814	0.18718065944898407	0.7202598327719769	0.2775878675998186	0.5613586476325066	2.162191772497837	0.005954639511133282	0.005954639511133284	-4793.967456345983	0.0	-13.342395500362054
26000	-4828.412634072299	-22.945455195246453	-4805.467178877052	0.4615665073232914	2018.4535019858274	3.781299042240907	2.7647891294294205	6.163763785212309	8.999128031649178	0.2981187248151566	0.23869616316231643	0.24571189302213325	0.217473219000394	1.602252130613708	0.060247959092306194	0.22265992029855688	0.7170921206091359	0.18068486850209753	0.6677616806603146	2.152682424808994	0.005682610095087403	0.0056826100950874035	-4805.467178877052	0.0	-13.159684990673458
27000	-4834.9192101249755	-31.808251182335276	-4803.1109589426405	0.5943333330075391	2018.3207351601432	5.642187091553867	5.74837906965126	6.56031657090346	6.649374674001416	0.31661201163102226	0.21674411985431105	0.2576999284323198	0.20894394008234718	0.8651717786415803	0.03534584666953633	0.19826476864957812	0.7663893846808841	0.10600292115780631	0.5946001191038278	2.3006708783263403	0.00485224265658354	0.00485224265658354	-4803.1109589426405	0.0	-23.543032260234458
28000	-4834.501486893066	-32.38460007284394	-4802.116886820222	0.6603289363177137	2018.254739556833	5.298904126581952	10.92413357034314	9.52390420094908	9.261148845434064	0.31274828564274143	0.21143823802420275	0.26152501087514113	0.21428846545791494	1.3759622596209329	0.013699684888028535	0.21608499638923984	0.7702153187227305	0.04108563675528244	0.6480433486227741	2.312156182283334	0.004086004682131169	0.00408600468213117	-4802.116886820222	0.0	-21.959920391718033
29000	-4825.522770661468	-28.32892252559438	-4797.193848135874	0.44325167902167956	2018.4718168141292	4.344435883692048	11.685065945843215	12.590718996337031	14.569824943674831	0.31265348035327356	0.22015306234292928	0.2629640248468726	0.2042294324569248	1.034194355429052	0.053990445730577936	0.1561948359328121	0.7898147183366088	0.16191845722529838	0.4684315255889037	2.3709928113202903	0.005836203729324813	0.005836203729324811	-4797.193848135874	0.0	-17.36486206565624
30000	-4814.884452491888	-17.540323199740325	-4797.344129292147	0.3370164663454254	2018.5780520268054	2.9938167274806458	11.418932368266972	17.092120590777938	15.098527088391986	0.3129371528078717	0.21969571268797347	0.2557522570585335	0.2116148774456216	0.87531729335981	0.0898947785160879	0.17724542818960912	0.732859793294302	0.2695962897318915	0.531562684737104	2.2000163598697573	0.006339058647636834	0.006339058647636833	-4797.344129292147	0.0	-6.621582171392429
31000	-4815.615090070923	-18.479425857231398	-4797.135664213692	0.32162747862774066	2018.593441014523	2.772166658358814	19.162457447748217	19.92662527282616	11.650390646355683	0.2934688406205473	0.23734283034308934	0.2541779697780773	0.21501035925828627	1.5339521612398168	0.04709119634656719	0.24445245388138007	0.7084563497720516	0.1412274664184023	0.7331179371055688	2.126758179413747	0.0072477283418817895	0.007247728341881792	-4797.135664213692	0.0	-6.141425052806024
32000	-4806.254515767483	-8.569524259759614	-4797.684991507724	0.29353777442431156	2018.6215307187265	2.3040199268211587	5.707610252473956	15.293737545943507	8.470520257444475	0.3080558411619425	0.21480723603904045	0.24957201493456888	0.22756490786444836	0.5367333492528601	0.053550193369667806	0.2169932857026743	0.7294565209276569	0.16059813133978731	0.6507673269555228	2.1897998696867504	0.010895944563235253	0.010895944563235255	-4797.684991507724	0.0	0.281114100002537
33000	-4802.445801450257	-4.9835709141056785	-4797.462230536152	0.2833434422914857	2018.6317250508594	2.1289104821467575	1.7388399836148527	10.668503802155879	6.623198566955179	0.3124575942971242	0.21485745434169287	0.2531164693578251	0.21956848200335802	0.5707924790187933	0.05148191357103833	0.19446277335050394	0.7540553130784566	0.15439531768317274	0.583197857002197	2.2636444790649355	0.012902390429863743	0.012902390429863743	-4797.462230536152	0.0	2.467399436212432
34000	-4814.005224313307	-6.403762813168186	-4807.601461500139	0.29008401488713853	2018.6249844782637	2.1273037402008192	0.9797853755882946	4.754446829005111	7.772367223555219	0.3074435910955024	0.23394612462761358	0.2422704811069421	0.21633980316994217	1.017006684731854	0.026301124115265417	0.18052583476578826	0.7931730411189454	0.07887761218505653	0.541400691530699	2.3810743646139323	0.011474519372183582	0.011474519372183578	-4807.601461500139	0.0	1.5640545343631245
35000	-4813.942889741521	-1.621983620789191	-4812.320906120732	0.288599266605626	2018.6264692265452	1.9956944571668054	1.282421330536228	8.259273233340561	6.0146337290277785	0.3329826423776833	0.21755625275390786	0.23537585642073236	0.2140852484476767	0.6684051580766687	0.054308770189310136	0.18494648116760024	0.7607447486430887	0.16287311882435618	0.5546583010139	2.2837259022991545	0.012199333190569688	0.012199333190569692	-4812.320906120732	0.0	5.572569721165123
36000	-4815.255718118417	-7.112143243437138	-4808.143574874979	0.36897944650157577	2018.5460890466493	2.4307417198938728	0.6093927286956945	3.8810171901723804	5.740098044885111	0.30887157768397966	0.2323619551606257	0.2469672118216382	0.21179925533375674	0.7810113560386932	0.06466993832507961	0.23310834395681662	0.7022217177181027	0.1939464751727657	0.6990967181153502	2.108042058483167	0.010931135261335033	0.010931135261335033	-4808.143574874979	0.0	-0.6574477841338797
37000	-4811.529118568296	-8.117326025684406	-4803.411792542612	0.3352935203476457	2018.579774972803	2.433559707503282	1.00643782107305	6.12419300711766	11.056899487518235	0.31924713676585426	0.21229195095981573	0.2596972851222606	0.20876362715206975	0.4061341831409212	0.09524343429971169	0.23433730817635406	0.6704192575239334	0.2856370184385085	0.7027824070871657	2.0125723201355727	0.009580420929128752	0.009580420929128754	-4803.411792542612	0.0	-0.873730159866057
38000	-4818.1541649823275	-16.57322747311573	-4801.580937509212	0.32566375924192165	2018.5894047339089	2.917207999911214	1.2465036223898234	5.1624493364600035	18.806089227826586	0.31771278076659587	0.21308179259055746	0.2535999665959483	0.2156054600468987	0.2812497916189017	0.051827578632591235	0.21477027292094983	0.733402148446458	0.15543197431243327	0.6441004659000474	2.2016444887677005	0.006393550080941205	0.006393550080941201	-4801.580937509212	0.0	-8.56466636179335
39000	-4812.121899453548	-12.22812449754584	-4799.893774956003	0.36888549417461686	2018.546182998976	2.5713790633529747	0.7855451742058996	2.90300050200679	23.180283031099854	0.32112960375277566	0.21365871257405494	0.23859619399408313	0.22661548967908657	0.6961358697092471	0.05732981502272813	0.21872652814723018	0.723943656830041	0.1719332944168399	0.6559653566961987	2.1732504678564566	0.008924454334708074	0.008924454334708072	-4799.893774956003	0.0	-3.1353874611993753
40000	-4807.829975623974	-9.225241378196916	-4798.604734245777	0.32089802488805474	2018.5941704682627	2.3334096672190667	1.1583407472509466	6.03891040719285	18.922707822435147	0.3243394415232904	0.20440584708090392	0.2477518378366682	0.2235028735591378	0.6882272558039596	0.059534592702058575	0.21184039453562153	0.7286250127623191	0.1785454680251747	0.6353137003605026	2.1873037147825696	0.00902193421663333	0.009021934216633332	-4798.604734245777	0.0	-0.17599929382734203
41000	-4817.29587124391	-14.786888964720228	-4802.50898227919	0.3556785238218143	2018.559389969329	2.7499565393757215	2.99205377762632	9.450967156082232	13.866122374817142	0.32439442505120436	0.21756958605671975	0.23632101787221022	0.22171497101986598	1.1171900729989386	0.08744440078227644	0.17864601561515833	0.7339095836025643	0.26224755650864884	0.535763075233707	2.2031677892069137	0.008255643519703239	0.008255643519703235	-4802.50898227919	0.0	-4.721690616199732
42000	-4819.757439322673	-17.042163097053688	-4802.715276225619	0.38208510038231286	2018.5329833927685	3.1743090173315114	4.7048864401697585	10.355360784118094	12.683258864178267	0.3047865497960422	0.22428354949264317	0.2536601753920389	0.21726972531927596	0.43200136356992735	0.1163690659271419	0.14835753680535602	0.7352733972675011	0.34899322220265283	0.4449273043075418	2.207261904346165	0.007752372759580612	0.0077523727595806115	-4802.715276225619	0.0	-8.175603998094834
43000	-4814.397274497292	-12.19971024810361	-4802.197564249188	0.3510517183719315	2018.5640167747788	2.7333324894161475	2.3026940918335215	8.13643403353536	10.320054305715548	0.2953096324937598	0.2346776184654009	0.2569821297742714	0.2130306192665681	0.24984371240201628	0.05836701025542884	0.16755231527851544	0.774080674466055	0.17504386425281404	0.5024928397481041	2.323759828642216	0.008510757987850968	0.008510757987850965	-4802.197564249188	0.0	-4.68773461884483
44000	-4811.346041135846	-11.379336474067664	-4799.966704661778	0.38457104431628747	2018.5304974488345	2.7715224705573607	3.061777881144407	10.774371190443548	11.162269472355206	0.31361501381552037	0.2288260358418419	0.24442746126998366	0.2131314890726542	0.05634742800218005	0.02277343911870153	0.17722693835742237	0.7999996225238754	0.06829801232268765	0.5315072333500758	2.401567494282457	0.008081164779320894	0.008081164779320896	-4799.966704661778	0.0	-3.8557362905805057
45000	-4804.234296544248	-8.61574137928075	-4795.618555164967	0.34581229115567635	2018.5692562019951	2.552279558550195	2.5041203730456014	10.671256546075293	11.777443853778362	0.3131544991942463	0.217216227429155	0.25269381628555115	0.21693545709104775	0.027572784661153385	0.02813773883152333	0.23627842411653213	0.735583837051944	0.084385657494735	0.7086038537167693	2.2081938324049535	0.009144423600427718	0.00914442360042772	-4795.618555164967	0.0	-1.1437317075757885
46000	-4813.127221447849	-8.962084352888033	-4804.16513709496	0.3543654707017726	2018.560703022449	2.6923094877720706	1.4688431750212136	7.718269924433315	6.789353339486942	0.3198935705032675	0.20761925024424072	0.25103363031621007	0.22145354893628194	0.06697204356564075	0.04147045577258845	0.2971140664476948	0.661415477779716	0.12437074982925156	0.8910511963397076	1.9855433264328337	0.008958964823383249	0.008958964823383249	-4804.16513709496	0.0	-2.9515231112053537
47000	-4816.23985346556	-13.71874509024136	-4802.521108375319	0.43298801390707375	2018.4820804792437	2.950550757548669	3.145883835404729	11.13015340495821	12.21121346113791	0.3097670095418686	0.2164205992897949	0.26468987620413936	0.20912251496419731	0.08630327839096022	0.026263571157617967	0.2816350865693264	0.6921013422730549	0.07876499009267994	0.8446294173117311	2.077661088274602	0.008046293618665	0.008046293618665002	-4802.521108375319	0.0	-5.966657862696714
48000	-4816.361447067929	-17.098594145455827	-4799.262852922473	0.4208285683265126	2018.4942399248243	3.234681350091846	4.80988898049802	10.365545544204025	10.832868997569038	0.31390892450795416	0.22011106827696467	0.24551739170175527	0.22046261551332602	0.22755612635284475	0.03330877515471334	0.31611924087396687	0.650571983971319	0.09989370178622159	0.9480481053438654	1.9529915832550773	0.0073967667925666945	0.007396766792566692	-4799.262852922473	0.0	-8.957629314594259
49000	-4826.47263605772	-24.483233196448147	-4801.989402861272	0.4717212545879665	2018.4433472385629	4.1916744533925785	3.9266994177380847	6.055833831908583	10.796784419197028	0.3195864027299935	0.21955555084891898	0.2531663287063491	0.2076917177147385	0.1697970427830807	0.04591438925863902	0.33270029220373926	0.621385318537621	0.13769819775705455	0.9977750193220859	1.865374358198231	0.0047362214196460745	0.004736221419646074	-4801.989402861272	0.0	-17.02350680824994
50000	-4823.9063352899775	-22.156663469500565	-4801.749671820477	0.4814093591485165	2018.4336591340023	4.058986090912909	2.9871790550446624	6.479520508294017	10.711967047416174	0.31280539173848837	0.21853920011209071	0.25317508201309735	0.21548032613632362	0.2564312346144053	0.06271610846802392	0.32896942996908546	0.6083144615628898	0.1880868992449454	0.9865860867437216	1.8261361581427142	0.005749779229306355	0.005749779229306355	-4801.749671820477	0.0	-14.695437186330526
51000	-4827.802806423851	-28.364611448378664	-4799.438194975472	0.5247565730744486	2018.3903119200763	5.038153041282723	10.954745451117454	8.824201286222506	8.064359234626565	0.3025516697931582	0.226303641110342	0.2506024347702919	0.22054225432620805	0.2222587013010603	0.06728215313015172	0.28299931230701	0.6497185345628373	0.20178056110139528	0.8487207583585353	1.9504295615994196	0.003480293698398765	0.003480293698398766	-4799.438194975472	0.0	-20.544458051100378
52000	-4830.3955829584675	-25.55989690568949	-4804.835686052778	0.48959306557532806	2018.4254754275755	4.405477416469799	7.1604735515108535	8.603849268303083	8.205087678046123	0.29601482630456594	0.21941466363456205	0.25979890765046787	0.2247716024104043	0.6488926022899959	0.05011428765597038	0.32314085762541034	0.6267448547186184	0.1502937794344577	0.9691060784025529	1.8814634756356956	0.004690529927817632	0.004690529927817631	-4804.835686052778	0.0	-17.06279632789029
53000	-4828.451650572602	-24.5505913820862	-4803.901059190516	0.5019783209593263	2018.4130901721915	4.313624249630095	3.2707956479276152	6.560008639981909	8.653172062240115	0.3021260693516862	0.21309135451772765	0.2621563193964767	0.22262625673410974	0.4733742340028069	0.06702042674060647	0.26584786823346196	0.6671317050259308	0.20099563827594225	0.7972832248098537	2.002703216460196	0.005887441179391854	0.005887441179391855	-4803.901059190516	0.0	-16.967494323109282
54000	-4828.104206756268	-24.055510383794257	-4804.048696372473	0.47576117546844465	2018.4393073176823	4.115409227587074	3.5741510406375387	6.127048296926025	7.601186416628472	0.3039987154235374	0.21231415652110794	0.26493848700578215	0.21874864104957276	0.579151057912763	0.03366625984316529	0.30808181659005274	0.6582519235667809	0.10096580571965928	0.9239437046020975	1.976046460746552	0.004584903535264508	0.004584903535264505	-4804.048696372473	0.0	-16.50050293990007
55000	-4830.805435138292	-28.74017206859928	-4802.065263069692	0.44568043175254124	2018.4693880613981	4.176427263743345	7.390752782191388	8.600991711704083	9.213651855674023	0.30665595974645476	0.21867447522146688	0.2618070415903395	0.21286252344173903	1.9493237609937364	0.026341727462127647	0.29685608994241613	0.6768021825954549	0.07899938245742885	0.890277519494298	2.031733610889493	0.0053921081088277485	0.005392108108827748	-4802.065263069692	0.0	-17.31010677475723
56000	-4840.028371345408	-35.31332422404088	-4804.715047121367	0.7538498691744889	2018.1612186239763	6.090148533354293	15.346068007538618	8.647567604459898	7.182978919786352	0.29240800111897414	0.22453488404218852	0.2573461697721803	0.22571094506665723	1.499636736419928	0.02988932066348126	0.24995032375213883	0.7201603555843783	0.08963868743543547	0.7496061619285496	2.1618931458817316	0.003983377921949715	0.003983377921949715	-4804.715047121367	0.0	-24.813917932663045
57000	-4842.752038276251	-36.33807563232645	-4806.413962643925	0.7327586475415703	2018.1823098456093	6.724845602654898	10.621498536574165	6.501341652374234	9.906959549915662	0.2940705952611794	0.22038742882789844	0.25774661936790527	0.22779535654301708	0.6859822756056844	0.014499758148370748	0.2508292176221073	0.7346710242295207	0.043485072919011984	0.7522419827217361	2.20545360410862	0.004432487083899156	0.0044324870838991556	-4806.413962643925	0.0	-27.27000349764137
58000	-4832.861295749337	-34.15832057724919	-4798.7029751720875	0.7798861187051535	2018.1351823744455	6.0560062900935945	4.233415622252297	3.52981559722857	10.951397067449525	0.31233799416784863	0.21949268774939756	0.25060650103037524	0.2175628170523788	0.360700905185904	0.024529748044976173	0.23213057755189231	0.7433396744031305	0.07356521891647115	0.6961643765562138	2.231476551982731	0.003858063506195304	0.0038580635061953037	-4798.7029751720875	0.0	-26.497742585495846
59000	-4824.611593280014	-20.17147418286148	-4804.440119097152	0.501879100688831	2018.4131893924618	3.890747108425599	2.148829755749991	5.214239744034057	4.493366537919879	0.3119232482916918	0.21169042361731677	0.2613724069340373	0.21501392115695428	0.5529477833171456	0.06659665505566648	0.25235160917650784	0.6810517357678249	0.1997247382766413	0.7568076663060402	2.0444906028638035	0.0058391703879745165	0.0058391703879745165	-4804.440119097152	0.0	-13.808087624095016
60000	-4822.743885995998	-24.2236048360091	-4798.520281159989	0.5011824513292691	2018.4138860418216	3.894245511237996	3.4025913228070745	6.543864261178826	9.367631674414364	0.3086090207777687	0.22034203929188476	0.25210448889470427	0.2189444510356425	1.5260943437154428	0.06239937706393294	0.2346490128742067	0.7029516100618592	0.1871370152495227	0.7037172158871899	2.110233166675895	0.005797228366657609	0.0057972283666576085	-4798.520281159989	0.0	-14.314824524415318
